bus_id,battery_capacity,initial_soc,max_soc,min_soc,assigned_route,source
CURBUS00053,300,0.84,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00054,300,0.841,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00055,300,0.826,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00056,300,0.804,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00057,300,0.876,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00058,300,0.73,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00059,300,0.87,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00060,300,0.776,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00061,300,0.878,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00062,300,0.804,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00063,300,0.879,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00064,300,0.864,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00065,300,0.805,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00066,300,0.847,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00067,300,0.75,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00068,300,0.729,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00069,300,0.734,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00070,300,0.782,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00071,300,0.74,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00072,300,0.788,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00073,300,0.761,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00074,300,0.866,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00075,300,0.824,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00076,300,0.829,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00077,300,0.722,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00078,300,0.88,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00079,300,0.741,0.9,0.2,1862,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00080,300,0.859,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00081,300,0.754,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00082,300,0.747,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00083,300,0.751,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00084,300,0.866,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00085,300,0.77,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00086,300,0.79,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00087,300,0.825,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00088,300,0.85,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00089,300,0.829,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00090,300,0.831,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00091,300,0.804,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00092,300,0.747,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00093,300,0.738,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00094,300,0.81,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00095,300,0.727,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00096,300,0.843,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00097,300,0.867,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00098,300,0.823,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00099,300,0.809,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00100,300,0.815,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00101,300,0.726,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00102,300,0.778,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00103,300,0.807,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00104,300,0.808,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00105,300,0.757,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00106,300,0.871,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00107,300,0.721,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00108,300,0.871,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00109,300,0.735,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00110,300,0.856,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00111,300,0.867,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00112,300,0.83,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00113,300,0.815,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00114,300,0.829,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00115,300,0.795,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00116,300,0.745,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00117,300,0.805,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00118,300,0.85,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00119,300,0.867,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00120,300,0.783,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00121,300,0.773,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00122,300,0.729,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00123,300,0.768,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00124,300,0.869,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00125,300,0.773,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00126,300,0.768,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00127,300,0.765,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00128,300,0.837,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00129,300,0.799,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00130,300,0.811,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00131,300,0.755,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00132,300,0.846,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00133,300,0.82,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00134,300,0.808,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00135,300,0.794,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00136,300,0.853,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00137,300,0.747,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00138,300,0.814,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00139,300,0.768,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00140,300,0.87,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00141,300,0.796,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00142,300,0.736,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00143,300,0.849,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00144,300,0.758,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00145,300,0.841,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00146,300,0.78,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00147,300,0.725,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00148,300,0.778,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00149,300,0.809,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
CURBUS00150,300,0.865,0.9,0.2,1884,Current pilot-stage e-bus penetration scenario; route assignment weighted by selected GTFS trip frequency
