station_id,station_name,location,stop_id,lat,lon,fast_chargers,slow_chargers,fast_power,slow_power,source
FULLCS043,[KMB] 朗屏邨总站 Full e-bus coverage scenario Charging Hub,[KMB] 朗屏邨总站,9982,22.45031,114.02278,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS044,[KMB] 翠竹花园 Full e-bus coverage scenario Charging Hub,[KMB] 翠竹花园,9157,22.34652,114.18751,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS045,九龙塘（沙福道）公共运输交汇处 Full e-bus coverage scenario Charging Hub,九龙塘（沙福道）公共运输交汇处,20003363,22.33644,114.17677,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS046,[CTB] 尖沙咀 (天星码头) Full e-bus coverage scenario Charging Hub,[CTB] 尖沙咀 (天星码头),4025,22.29411,114.16906,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS047,[CTB] 荃湾西站 Full e-bus coverage scenario Charging Hub,[CTB] 荃湾西站,12760,22.36788,114.11070,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS048,[DB] 东涌站巴士总站非专营巴士落客区 Full e-bus coverage scenario Charging Hub,[DB] 东涌站巴士总站非专营巴士落客区,13396,22.28994,113.93963,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS049,[CTB] 蓝田站 Full e-bus coverage scenario Charging Hub,[CTB] 蓝田站,1326,22.30699,114.23370,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS050,"博泉街,欣泉楼外 Full e-bus coverage scenario Charging Hub","博泉街,欣泉楼外",20013035,22.37198,114.19852,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS051,[KMB+CTB] 美孚巴士总站/ 美孚 Full e-bus coverage scenario Charging Hub,[KMB+CTB] 美孚巴士总站/ 美孚,739,22.33710,114.14018,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS052,山尾街巴士总站 Full e-bus coverage scenario Charging Hub,山尾街巴士总站,20002176,22.39643,114.19427,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS053,[CTB] 和田邨 Full e-bus coverage scenario Charging Hub,[CTB] 和田邨,10000012,22.41280,113.96866,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS054,[LWB] 机场(地面运输中心)巴士总站 Full e-bus coverage scenario Charging Hub,[LWB] 机场(地面运输中心)巴士总站,10000034,22.31326,113.93773,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS055,[CTB] 北角码头 Full e-bus coverage scenario Charging Hub,[CTB] 北角码头,179,22.29329,114.20167,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS056,[LRTFeeder] 大棠黄泥墩村 Full e-bus coverage scenario Charging Hub,[LRTFeeder] 大棠黄泥墩村,12679,22.41633,114.02185,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS057,[CTB] 铜锣湾 (摩顿台) Full e-bus coverage scenario Charging Hub,[CTB] 铜锣湾 (摩顿台),481,22.27901,114.19024,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS058,[KMB+CTB] 上水转车站 - 上水总站/ 上水 Full e-bus coverage scenario Charging Hub,[KMB+CTB] 上水转车站 - 上水总站/ 上水,6625,22.50260,114.12780,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS059,[KMB] 富泰邨总站 Full e-bus coverage scenario Charging Hub,[KMB] 富泰邨总站,9854,22.41311,113.98263,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS060,凤园 Full e-bus coverage scenario Charging Hub,凤园,20006957,22.46528,114.18027,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS061,[CTB] 慈云山(中) Full e-bus coverage scenario Charging Hub,[CTB] 慈云山(中),1406,22.34849,114.20068,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS062,"福康街, 近金宝楼 Full e-bus coverage scenario Charging Hub","福康街, 近金宝楼",20015409,22.44510,114.02857,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS063,[CTB] 天水围市中心 Full e-bus coverage scenario Charging Hub,[CTB] 天水围市中心,1253,22.45851,114.00190,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS064,新屋家 Full e-bus coverage scenario Charging Hub,新屋家,20001212,22.43027,114.16309,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS065,荃湾(川龙街) Full e-bus coverage scenario Charging Hub,荃湾(川龙街),20016725,22.36973,114.11550,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS066,[CTB] 航天城 Full e-bus coverage scenario Charging Hub,[CTB] 航天城,10000258,22.31657,113.94123,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS067,[CTB] 中环 (交易广场) Full e-bus coverage scenario Charging Hub,[CTB] 中环 (交易广场),1441,22.28415,114.15771,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS068,坚尼地城站 Full e-bus coverage scenario Charging Hub,坚尼地城站,20009733,22.28135,114.12893,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS069,[KMB+CTB] 观塘(裕民坊)总站/ 观塘(裕民坊) Full e-bus coverage scenario Charging Hub,[KMB+CTB] 观塘(裕民坊)总站/ 观塘(裕民坊),8225,22.31439,114.22479,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS070,华贵邨巴士总站 Full e-bus coverage scenario Charging Hub,华贵邨巴士总站,20000272,22.24976,114.13974,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS071,坑口(北)公共运输交汇处 Full e-bus coverage scenario Charging Hub,坑口(北)公共运输交汇处,20001161,22.31791,114.26899,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS072,"[CTB] 大榄涌, 青山公路 Full e-bus coverage scenario Charging Hub","[CTB] 大榄涌, 青山公路",1196,22.36204,114.01917,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS073,[KMB+CTB] 九龙城码头巴士总站/ 九龙城码头 Full e-bus coverage scenario Charging Hub,[KMB+CTB] 九龙城码头巴士总站/ 九龙城码头,9035,22.31820,114.19346,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS074,钻石山站公共运输交汇处 Full e-bus coverage scenario Charging Hub,钻石山站公共运输交汇处,20000588,22.34052,114.20225,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS075,[KMB+CTB] 青衣站 Full e-bus coverage scenario Charging Hub,[KMB+CTB] 青衣站,9434,22.36012,114.10732,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS076,[CTB] 尖沙咀东 Full e-bus coverage scenario Charging Hub,[CTB] 尖沙咀东,1284,22.30180,114.17844,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS077,"华员径, 近华员村华信阁 Full e-bus coverage scenario Charging Hub","华员径, 近华员村华信阁",20015765,22.35036,114.13560,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS078,[CTB] 荃湾站 Full e-bus coverage scenario Charging Hub,[CTB] 荃湾站,9629,22.37387,114.11611,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS079,大角咀(维港湾)公共运输交汇处 Full e-bus coverage scenario Charging Hub,大角咀(维港湾)公共运输交汇处,20004190,22.31854,114.15881,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
FULLCS080,[NLB] 梅窝码头 Full e-bus coverage scenario Charging Hub,[NLB] 梅窝码头,12000,22.26485,114.00156,12,8,120,40,Full e-bus coverage scenario; hubs selected from high-frequency GTFS termini
