bus_id,battery_capacity,initial_soc,max_soc,min_soc,assigned_route,source
HKBUS00017,300,0.877,0.9,0.2,1000573,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00018,300,0.847,0.9,0.2,1129,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00019,300,0.78,0.9,0.2,1399,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00020,300,0.847,0.9,0.2,1862,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00021,300,0.741,0.9,0.2,8486,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00022,300,0.724,0.9,0.2,2001095,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00023,300,0.785,0.9,0.2,1529,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00024,300,0.874,0.9,0.2,1249,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00025,300,0.869,0.9,0.2,2007500,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00026,300,0.829,0.9,0.2,2006606,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00027,300,0.756,0.9,0.2,2003209,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00028,300,0.738,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00029,300,0.746,0.9,0.2,1261,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00030,300,0.861,0.9,0.2,2007437,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00031,300,0.861,0.9,0.2,2006375,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00032,300,0.772,0.9,0.2,2007365,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00033,300,0.869,0.9,0.2,1372,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00034,300,0.862,0.9,0.2,8127,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00035,300,0.862,0.9,0.2,2006573,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00036,300,0.834,0.9,0.2,2002813,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00037,300,0.838,0.9,0.2,8215,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00038,300,0.798,0.9,0.2,1304,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00039,300,0.765,0.9,0.2,1189,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00040,300,0.814,0.9,0.2,1000250,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00041,300,0.827,0.9,0.2,2001130,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00042,300,0.75,0.9,0.2,2000511,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00043,300,0.798,0.9,0.2,1876,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00044,300,0.774,0.9,0.2,2001232,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00045,300,0.744,0.9,0.2,2008058,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00046,300,0.868,0.9,0.2,2008091,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00047,300,0.873,0.9,0.2,1877,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00048,300,0.767,0.9,0.2,1000472,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00049,300,0.818,0.9,0.2,1287,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00050,300,0.724,0.9,0.2,1179,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00051,300,0.769,0.9,0.2,1053,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00052,300,0.802,0.9,0.2,2001227,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00053,300,0.875,0.9,0.2,1747,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00054,300,0.83,0.9,0.2,2004758,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00055,300,0.778,0.9,0.2,2004891,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00056,300,0.775,0.9,0.2,1637,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00057,300,0.813,0.9,0.2,2008002,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00058,300,0.773,0.9,0.2,8415,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00059,300,0.75,0.9,0.2,1424,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00060,300,0.802,0.9,0.2,2006573,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00061,300,0.836,0.9,0.2,1000124,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00062,300,0.832,0.9,0.2,2008391,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00063,300,0.762,0.9,0.2,2009247,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00064,300,0.792,0.9,0.2,2005979,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00065,300,0.753,0.9,0.2,1380,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00066,300,0.861,0.9,0.2,8769,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00067,300,0.785,0.9,0.2,1876,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00068,300,0.843,0.9,0.2,1879,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00069,300,0.801,0.9,0.2,1428,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00070,300,0.781,0.9,0.2,1747,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00071,300,0.805,0.9,0.2,2001227,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00072,300,0.849,0.9,0.2,1000536,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00073,300,0.807,0.9,0.2,8145,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00074,300,0.823,0.9,0.2,1428,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00075,300,0.743,0.9,0.2,2003867,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00076,300,0.73,0.9,0.2,1317,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00077,300,0.758,0.9,0.2,2004098,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00078,300,0.826,0.9,0.2,1000025,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00079,300,0.867,0.9,0.2,1747,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00080,300,0.772,0.9,0.2,2007366,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00081,300,0.876,0.9,0.2,2003606,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00082,300,0.764,0.9,0.2,2003405,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00083,300,0.853,0.9,0.2,1669,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00084,300,0.862,0.9,0.2,1152,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00085,300,0.801,0.9,0.2,1410,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00086,300,0.784,0.9,0.2,1000573,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00087,300,0.867,0.9,0.2,1000485,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00088,300,0.877,0.9,0.2,2001031,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00089,300,0.751,0.9,0.2,2003209,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00090,300,0.833,0.9,0.2,2000511,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00091,300,0.805,0.9,0.2,1871,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00092,300,0.835,0.9,0.2,2001558,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00093,300,0.879,0.9,0.2,1041,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00094,300,0.815,0.9,0.2,1850,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00095,300,0.745,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00096,300,0.745,0.9,0.2,2003771,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00097,300,0.861,0.9,0.2,8546,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00098,300,0.801,0.9,0.2,2005748,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00099,300,0.774,0.9,0.2,2006936,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00100,300,0.853,0.9,0.2,2006641,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00101,300,0.798,0.9,0.2,1862,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00102,300,0.743,0.9,0.2,1319,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00103,300,0.832,0.9,0.2,1981,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00104,300,0.854,0.9,0.2,8239,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00105,300,0.769,0.9,0.2,1747,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00106,300,0.739,0.9,0.2,1120,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00107,300,0.862,0.9,0.2,1871,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00108,300,0.835,0.9,0.2,1732,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00109,300,0.824,0.9,0.2,1528,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00110,300,0.842,0.9,0.2,1711,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00111,300,0.726,0.9,0.2,1892,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00112,300,0.731,0.9,0.2,2003405,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00113,300,0.75,0.9,0.2,1263,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00114,300,0.769,0.9,0.2,2000988,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00115,300,0.859,0.9,0.2,8196,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00116,300,0.867,0.9,0.2,8331,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00117,300,0.759,0.9,0.2,2001920,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00118,300,0.81,0.9,0.2,2004923,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00119,300,0.845,0.9,0.2,2009117,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00120,300,0.823,0.9,0.2,2003966,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00121,300,0.866,0.9,0.2,1994,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00122,300,0.736,0.9,0.2,1394,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00123,300,0.746,0.9,0.2,1605,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00124,300,0.832,0.9,0.2,2005748,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00125,300,0.733,0.9,0.2,1862,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00126,300,0.87,0.9,0.2,2003604,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00127,300,0.807,0.9,0.2,1884,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00128,300,0.764,0.9,0.2,1000314,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00129,300,0.841,0.9,0.2,1740,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00130,300,0.739,0.9,0.2,1538,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00131,300,0.781,0.9,0.2,2007999,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00132,300,0.722,0.9,0.2,2003801,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00133,300,0.792,0.9,0.2,1556,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00134,300,0.734,0.9,0.2,8399,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00135,300,0.861,0.9,0.2,2008058,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00136,300,0.811,0.9,0.2,2001392,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00137,300,0.818,0.9,0.2,2004825,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00138,300,0.754,0.9,0.2,1083,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00139,300,0.749,0.9,0.2,1207,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00140,300,0.758,0.9,0.2,2005329,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00141,300,0.782,0.9,0.2,2001007,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00142,300,0.769,0.9,0.2,1878,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00143,300,0.778,0.9,0.2,1747,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00144,300,0.781,0.9,0.2,2004331,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00145,300,0.831,0.9,0.2,2008818,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00146,300,0.852,0.9,0.2,2001227,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00147,300,0.838,0.9,0.2,1394,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00148,300,0.789,0.9,0.2,2007365,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00149,300,0.752,0.9,0.2,2003504,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00150,300,0.746,0.9,0.2,1427,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00151,300,0.796,0.9,0.2,1352,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00152,300,0.797,0.9,0.2,1021,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00153,300,0.771,0.9,0.2,2009017,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00154,300,0.788,0.9,0.2,2004032,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00155,300,0.815,0.9,0.2,1993,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00156,300,0.823,0.9,0.2,1059,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00157,300,0.806,0.9,0.2,1529,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00158,300,0.841,0.9,0.2,2001260,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00159,300,0.772,0.9,0.2,2008091,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00160,300,0.797,0.9,0.2,1000573,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00161,300,0.841,0.9,0.2,1991,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00162,300,0.795,0.9,0.2,2002448,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00163,300,0.734,0.9,0.2,1876,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00164,300,0.876,0.9,0.2,2008393,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00165,300,0.752,0.9,0.2,1000341,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00166,300,0.863,0.9,0.2,1991,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00167,300,0.765,0.9,0.2,2003671,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00168,300,0.792,0.9,0.2,1387,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00169,300,0.754,0.9,0.2,1462,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
HKBUS00170,300,0.832,0.9,0.2,2008850,"Hong Kong scale synthetic fleet; count set to 5870 licensed franchised buses reference scale, route assignment weighted by GTFS trip frequency"
