bus_id,battery_capacity,initial_soc,max_soc,min_soc,assigned_route,source
PLANBUS00031,300,0.836,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00032,300,0.779,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00033,300,0.794,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00034,300,0.741,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00035,300,0.844,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00036,300,0.852,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00037,300,0.844,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00038,300,0.847,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00039,300,0.861,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00040,300,0.866,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00041,300,0.769,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00042,300,0.743,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00043,300,0.845,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00044,300,0.854,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00045,300,0.876,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00046,300,0.794,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00047,300,0.805,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00048,300,0.851,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00049,300,0.829,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00050,300,0.74,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00051,300,0.861,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00052,300,0.867,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00053,300,0.855,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00054,300,0.84,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00055,300,0.783,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00056,300,0.85,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00057,300,0.72,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00058,300,0.792,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00059,300,0.801,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00060,300,0.792,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00061,300,0.874,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00062,300,0.748,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00063,300,0.753,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00064,300,0.798,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00065,300,0.766,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00066,300,0.758,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00067,300,0.822,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00068,300,0.848,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00069,300,0.731,0.9,0.2,1862,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00070,300,0.803,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00071,300,0.727,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00072,300,0.774,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00073,300,0.766,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00074,300,0.802,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00075,300,0.819,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00076,300,0.877,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00077,300,0.751,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00078,300,0.851,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00079,300,0.755,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00080,300,0.754,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00081,300,0.768,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00082,300,0.804,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00083,300,0.862,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00084,300,0.862,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00085,300,0.777,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00086,300,0.872,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00087,300,0.872,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00088,300,0.805,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00089,300,0.75,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00090,300,0.843,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00091,300,0.84,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00092,300,0.767,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00093,300,0.836,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00094,300,0.807,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00095,300,0.854,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00096,300,0.783,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00097,300,0.821,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00098,300,0.873,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00099,300,0.851,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00100,300,0.739,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00101,300,0.84,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00102,300,0.848,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00103,300,0.78,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00104,300,0.772,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00105,300,0.796,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00106,300,0.807,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00107,300,0.835,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00108,300,0.75,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00109,300,0.733,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00110,300,0.879,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00111,300,0.75,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00112,300,0.832,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00113,300,0.839,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00114,300,0.734,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00115,300,0.82,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00116,300,0.829,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00117,300,0.758,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00118,300,0.811,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00119,300,0.783,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00120,300,0.792,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00121,300,0.83,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00122,300,0.757,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00123,300,0.839,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00124,300,0.745,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00125,300,0.748,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00126,300,0.856,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00127,300,0.827,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00128,300,0.869,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00129,300,0.73,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00130,300,0.808,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00131,300,0.869,0.9,0.2,1884,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00132,300,0.833,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00133,300,0.814,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00134,300,0.783,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00135,300,0.785,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00136,300,0.866,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00137,300,0.842,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00138,300,0.864,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00139,300,0.727,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00140,300,0.819,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00141,300,0.76,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00142,300,0.832,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00143,300,0.76,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00144,300,0.825,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00145,300,0.873,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00146,300,0.817,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00147,300,0.733,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00148,300,0.842,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00149,300,0.741,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00150,300,0.833,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00151,300,0.87,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00152,300,0.726,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00153,300,0.812,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00154,300,0.77,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00155,300,0.864,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00156,300,0.855,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00157,300,0.835,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00158,300,0.784,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00159,300,0.842,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00160,300,0.784,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00161,300,0.83,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00162,300,0.727,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00163,300,0.822,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00164,300,0.745,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00165,300,0.873,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00166,300,0.728,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00167,300,0.826,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00168,300,0.866,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00169,300,0.722,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00170,300,0.757,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00171,300,0.733,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00172,300,0.775,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00173,300,0.827,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00174,300,0.781,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00175,300,0.852,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00176,300,0.757,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00177,300,0.785,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00178,300,0.768,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00179,300,0.866,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00180,300,0.879,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00181,300,0.813,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00182,300,0.725,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00183,300,0.731,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00184,300,0.726,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00185,300,0.822,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00186,300,0.829,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00187,300,0.851,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00188,300,0.771,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00189,300,0.851,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00190,300,0.833,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00191,300,0.78,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00192,300,0.831,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00193,300,0.76,0.9,0.2,1879,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00194,300,0.763,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00195,300,0.781,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00196,300,0.809,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00197,300,0.825,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00198,300,0.838,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00199,300,0.828,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00200,300,0.738,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00201,300,0.805,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00202,300,0.852,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00203,300,0.724,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00204,300,0.784,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00205,300,0.78,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00206,300,0.842,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00207,300,0.86,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00208,300,0.813,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00209,300,0.793,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00210,300,0.874,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00211,300,0.85,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00212,300,0.734,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00213,300,0.836,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00214,300,0.72,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00215,300,0.853,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00216,300,0.791,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00217,300,0.805,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00218,300,0.771,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00219,300,0.834,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
PLANBUS00220,300,0.808,0.9,0.2,2008629,Planned near-term e-bus expansion scenario; route assignment weighted by selected GTFS trip frequency
